source_song_id,note_from_song,start_time,end_time,instrument,key,start_beat,end_beat,note_value
1749,374,2313118,2329118,1,60,115.0,0.1,Triplet Thirty Second
1749,2845,16047006,16063006,1,48,849.5,0.5,Eighth
1749,499,2753694,2769694,1,68,144.0,0.1,Triplet Thirty Second
1749,2602,14507934,14523934,1,58,765.0,1.0,Quarter
1749,2287,12617885,12633885,1,36,665.0,3.0,Dotted Half
1749,1559,8897950,8913950,1,57,461.5,0.05,Triplet Sixty Fourth
1749,3125,17115550,17131550,1,67,907.0,0.25,Sixteenth
1749,1916,10181790,10197790,1,57,542.0,0.05,Triplet Sixty Fourth
1749,4674,26490269,26506269,1,59,1398.0,0.5,Eighth
1749,2809,15928990,15944990,1,72,843.25,0.25,Sixteenth
1749,1649,9277086,9293086,1,60,485.5,0.5,Eighth
1749,1722,9515166,9531166,1,65,501.0,0.1,Triplet Thirty Second
1749,3099,17020318,17036318,1,79,902.25,0.25,Sixteenth
1749,670,3341470,3357470,1,57,179.0,1.0,Quarter
1749,5311,30045598,30061598,1,47,1588.0,1.0,Quarter
1749,1179,6452894,6468894,1,60,340.875,0.125,Thirty Second
1749,4882,27953822,27969822,1,48,1472.75,0.125,Thirty Second
1749,1933,10248094,10264094,1,36,546.0,1.0,Quarter
1749,3003,16676510,16692510,1,36,883.5,0.05,Triplet Sixty Fourth
1749,2978,16563870,16579870,1,65,877.5,0.25,Sixteenth
1749,2668,15164830,15180830,1,57,798.0,2.0,Half
1749,4019,22023582,22039582,1,71,1177.0,0.5,Eighth
1749,640,3224734,3240734,1,93,172.0,0.5,Eighth
1749,336,2156190,2172190,1,57,105.0,0.1,Triplet Thirty Second
1749,137,1299870,1315870,1,40,51.0,1.0,Quarter
1749,3494,19829406,19845406,1,70,1043.0,3.0,Dotted Half
1749,3453,19539870,19555870,1,67,1026.0,2.0,Half
1751,1524,6770334,6786334,1,46,511.0,0.1,Triplet Thirty Second
1751,3821,18701726,18717726,1,76,1258.0,0.5,Eighth
1751,1201,5478558,5494558,1,78,407.5,0.5,Eighth
1751,1070,4890782,4906782,1,68,364.0,2.0,Half
1751,3911,19115166,19131166,1,52,1290.0,0.0999999999999,Triplet Thirty Second
1751,110,539038,555038,1,69,33.0,0.1,Triplet Thirty Second
1751,1975,8773790,8789790,1,52,663.0,0.1,Triplet Thirty Second
1751,2411,11040926,11056926,1,93,806.0,2.0,Half
1751,575,2692254,2708254,1,48,198.0,0.5,Eighth
1751,1896,8443550,8459550,1,60,639.0,0.5,Eighth
1751,794,3595422,3611422,1,88,270.0,0.1,Triplet Thirty Second
1751,1518,6746782,6762782,1,44,509.0,0.5,Eighth
1751,3109,15288733,15304733,1,60,1012.0,1.0,Quarter
1751,3536,17455006,17471006,1,51,1162.0,0.0999999999999,Triplet Thirty Second
1751,4026,19645086,19661086,1,69,1327.0,0.5,Eighth
1751,284,1304734,1320734,1,64,94.0,0.1,Triplet Thirty Second
1751,2781,13142174,13158174,1,58,908.0,0.1,Triplet Thirty Second
1751,92,474014,490014,1,72,28.0,0.1,Triplet Thirty Second
1751,3060,14935197,14951197,1,45,992.0,5.0,Unknown
1751,841,3800990,3816990,1,54,286.0,0.0333333333334,Triplet Sixty Fourth
1751,2836,13546654,13562654,1,57,926.0,1.0,Quarter
1751,1521,6757278,6773278,1,51,510.0,0.1,Triplet Thirty Second
1751,3078,15110814,15126814,1,53,1003.0,1.0,Quarter
1751,1901,8449438,8465438,1,60,639.5,0.5,Eighth
1751,3384,16768414,16784414,1,74,1108.0,0.5,Eighth
1751,4233,20492190,20508190,1,71,1393.5,0.5,Eighth
1751,3710,18166942,18182942,1,76,1219.0,0.0999999999999,Triplet Thirty Second
1751,3481,17224862,17240862,1,48,1144.0,0.5,Eighth
1751,2967,14447006,14463006,1,77,969.0,0.1,Triplet Thirty Second
1751,1883,8371358,8387358,1,64,633.5,0.5,Eighth
1751,1252,5667742,5683742,1,69,424.0,1.0,Quarter
1751,3329,16542110,16558110,1,79,1088.0,6.0,Unknown
1751,754,3497886,3513886,1,59,262.0,0.1,Triplet Thirty Second
1751,1551,6891934,6907934,1,73,520.0,2.0,Half
1751,3803,18579102,18595102,1,84,1249.5,0.5,Eighth
1751,2607,12261278,12277278,1,84,863.0,2.0,Half
1751,2129,9462686,9478686,1,66,715.0,1.0,Quarter
1751,1496,6606750,6622750,1,75,498.0,0.1,Triplet Thirty Second
1751,23,192414,208414,1,68,7.0,1.0,Quarter
1751,1688,7463581,7479581,1,75,565.0,2.0,Half
1751,3156,15604382,15620382,1,53,1025.0,2.0,Half
1751,3807,18602910,18618910,1,52,1250.0,3.0,Dotted Half
1751,2803,13245085,13261085,1,62,913.0,1.0,Quarter
1751,1955,8707230,8723230,1,69,657.0,0.5,Eighth
1751,3843,18829982,18845982,1,59,1266.0,0.0999999999999,Triplet Thirty Second
1751,1351,6028702,6044702,1,76,453.0,0.5,Eighth
1751,1407,6231966,6247966,1,68,469.0,0.1,Triplet Thirty Second
1751,2514,11663262,11679262,1,53,835.0,1.0,Quarter
1751,664,3074974,3090974,1,75,228.0,1.0,Quarter
1751,350,1603998,1619998,1,48,115.0,0.1,Triplet Thirty Second
1751,3321,16486558,16502558,1,72,1083.0,5.0,Unknown
1751,1198,5472926,5488926,1,81,407.0,0.5,Eighth
1751,3427,16957086,16973086,1,68,1123.0,0.5,Eighth
1751,3851,18842782,18858782,1,47,1267.0,0.0999999999999,Triplet Thirty Second
1751,827,3768478,3784478,1,76,283.0,1.0,Quarter
1751,2893,13925278,13941278,1,81,944.0,2.0,Half
1751,4044,19716766,19732766,1,73,1333.0,0.5,Eighth
1751,1434,6378910,6394910,1,68,480.5,0.5,Eighth
1751,3615,17741214,17757214,1,63,1186.0,0.0999999999999,Triplet Thirty Second
1751,527,2464926,2480926,1,60,180.5,0.5,Eighth
1751,1918,8525214,8541214,1,57,645.0,0.5,Eighth
1751,1732,7637918,7653918,1,57,580.0,0.0333333333333,Triplet Sixty Fourth
1751,127,661150,677150,1,84,41.5,0.5,Eighth
1751,2171,9640094,9656094,1,56,729.0,0.5,Eighth
1751,3905,19100062,19116062,1,60,1288.5,0.5,Eighth
1751,986,4513694,4529694,1,62,337.0,2.0,Half
1751,632,2933150,2949150,1,65,217.0,0.1,Triplet Thirty Second
1751,1484,6564254,6580254,1,63,495.0,0.1,Triplet Thirty Second
1751,1779,7837854,7853854,1,52,594.0,0.1,Triplet Thirty Second
1751,495,2254238,2270238,1,64,166.0,1.0,Quarter
1751,3174,15835806,15851806,1,69,1036.0,0.5,Eighth
1751,2370,10812574,10828574,1,72,795.0,1.0,Quarter
1751,1818,8095902,8111902,1,69,610.5,0.5,Eighth
1751,4027,19648414,19664414,1,64,1327.0,1.0,Quarter
1751,849,3814558,3830558,1,83,287.0,0.1,Triplet Thirty Second
1751,2569,12060062,12076062,1,84,853.0,1.0,Quarter
1751,2984,14520734,14536734,1,74,973.0,1.0,Quarter
1751,2033,9008798,9024798,1,73,680.0,0.1,Triplet Thirty Second
1751,1806,8024478,8040478,1,76,606.5,0.5,Eighth
1751,1097,5005470,5021470,1,33,373.0,1.0,Quarter
1751,1486,6575518,6591518,1,75,496.0,0.1,Triplet Thirty Second
1751,2136,9469086,9485086,1,52,716.0,0.1,Triplet Thirty Second
1751,959,4385694,4401694,1,76,327.0,0.5,Eighth
1751,1337,5994910,6010910,1,45,449.0,3.0,Dotted Half
1751,2377,10832030,10848030,1,53,796.0,1.0,Quarter
1751,749,3472286,3488286,1,63,260.0,0.5,Eighth
1751,4032,19668894,19684894,1,64,1328.0,2.0,Half
1751,1516,6751134,6767134,1,63,508.0,3.0,Dotted Half
1751,3492,17259678,17275678,1,48,1147.0,0.5,Eighth
1751,2498,11547038,11563038,1,60,829.0,1.0,Dotted Half
1751,2169,9633694,9649694,1,76,728.5,0.5,Eighth
1751,2492,11463070,11479070,1,56,826.0,0.1,Triplet Thirty Second
1751,2463,11347870,11363870,1,53,820.0,1.0,Quarter
1751,1895,8448926,8464926,1,40,638.0,3.0,Dotted Half
1751,984,4501406,4517406,1,56,336.5,0.5,Eighth
1751,1124,5119902,5135902,1,69,381.5,0.5,Eighth
1751,2705,12830622,12846622,1,57,889.0,1.0,Dotted Half
1751,3274,16238494,16254494,1,69,1066.0,0.0999999999999,Triplet Thirty Second
1751,1223,5561758,5577758,1,74,416.0,0.5,Eighth
1751,2655,12535710,12551710,1,53,875.0,2.0,Half
1751,2876,13825694,13841694,1,60,940.0,1.0,Quarter
1751,2805,13276573,13292573,1,67,914.0,2.0,Half
1751,3090,15190941,15206941,1,72,1007.0,2.0,Half
1751,3007,14619550,14635550,1,55,979.0,0.1,Triplet Thirty Second
1751,1796,7966622,7982622,1,59,602.0,2.0,Half
1751,1633,7185054,7201054,1,71,541.0,7.0,Unknown
1751,2973,14463390,14479390,1,72,970.0,0.1,Triplet Thirty Second
1751,3184,15876254,15892254,1,69,1039.5,0.5,Eighth
1751,686,3145630,3161630,1,79,234.0,1.0,Quarter
1751,1989,8844702,8860702,1,64,667.0,1.0,Quarter
1751,3355,16614046,16630046,1,74,1096.5,0.5,Eighth
1751,1805,8017566,8033566,1,76,606.0,0.5,Eighth
1751,3409,16839582,16855582,1,55,1114.0,0.5,Eighth
1751,1218,5574046,5590046,1,56,415.0,5.0,Unknown
1751,4176,20295070,20311070,1,76,1378.0,0.5,Eighth
1751,2958,14411422,14427422,1,62,967.0,0.1,Triplet Thirty Second
1751,2303,10353310,10369310,1,65,773.0,2.0,Half
1751,2322,10470558,10486558,1,57,779.0,2.0,Half
1751,2296,10286494,10302494,1,57,770.0,1.0,Quarter
1751,3508,17297822,17313822,1,43,1150.0,0.0999999999999,Triplet Thirty Second
1751,2044,9058974,9074974,1,49,683.0,2.0,Half
1751,3407,16834462,16850462,1,64,1113.5,0.5,Eighth
1751,3160,15646366,15662366,1,53,1027.0,1.0,Quarter
1751,3224,16050078,16066078,1,60,1051.0,1.0,Quarter
1752,1097,4357790,4373790,1,64,302.0,0.2,Triplet Sixteenth
1752,2789,11443102,11459102,1,64,790.0,0.5,Eighth
1752,3455,14109086,14125086,1,83,974.0,0.5,Eighth
1752,2233,9381278,9397278,1,50,644.0,0.1,Triplet Thirty Second
1752,3287,13423262,13439262,1,73,927.5,0.5,Eighth
1752,2639,10988190,11004190,1,69,757.5,0.5,Eighth
1752,2492,10431902,10447902,1,45,719.5,0.5,Eighth
1752,3697,15019166,15035166,1,88,1022.0,1.0,Quarter
1752,1408,5643166,5659166,1,68,386.5,0.5,Eighth
1752,1107,4381854,4397854,1,63,303.0,0.5,Eighth
1752,3478,14207901,14223901,1,72,980.0,2.0,Half
1752,968,3859614,3875614,1,76,268.0,0.5,Eighth
1752,777,3123358,3139358,1,69,214.5,0.5,Eighth
1752,3295,13459358,13475358,1,73,929.5,0.5,Eighth
1752,1051,4196254,4212254,1,78,290.5,0.5,Eighth
1752,3119,12771998,12787998,1,52,884.0,2.0,Half
1752,1549,6320030,6336030,1,67,434.5,0.5,Eighth
1752,2842,11689630,11705630,1,65,807.5,0.5,Eighth
1752,601,2407582,2423582,1,76,164.0,0.1,Triplet Thirty Second
1752,2825,11619742,11635742,1,53,802.0,1.0,Quarter
1752,3368,13795742,13811742,1,52,950.0,2.0,Half
1752,2740,11293086,11309086,1,50,779.0,1.0,Quarter
1752,2154,9046942,9062942,1,74,618.5,0.5,Eighth
1752,1934,8084894,8100894,1,63,552.0,1.0,Quarter
1752,3302,13509790,13525790,1,61,931.0,2.0,Half
1752,1621,6648990,6664990,1,64,457.0,0.5,Eighth
1752,3154,12937118,12953118,1,74,896.0,2.0,Half
1752,3871,15552158,15568158,1,69,1046.0,0.5,Eighth
1752,3471,14178206,14194206,1,72,978.0,2.0,Half
1752,1539,6278302,6294302,1,72,431.5,0.5,Eighth
1752,1277,5111710,5127710,1,47,348.0,2.5,Half
1752,1907,7962782,7978782,1,54,544.0,0.5,Eighth
1752,2554,10683550,10699550,1,81,737.0,0.1,Triplet Thirty Second
1752,84,479390,495390,1,57,28.0,1.0,Quarter
1752,1936,8084894,8100894,1,78,552.0,1.0,Quarter
1752,3470,14178206,14194206,1,84,978.0,2.0,Half
1752,2268,9515678,9531678,1,47,654.0,0.5,Eighth
1752,3587,14675614,14691614,1,77,1009.0,0.25,Sixteenth
1752,938,3738782,3754782,1,64,259.0,1.0,Quarter
1752,2054,8640670,8656670,1,44,590.0,1.5,Dotted Quarter
1752,2226,9354910,9370910,1,41,642.0,0.1,Triplet Thirty Second
1752,1774,7350430,7366430,1,61,504.0,1.0,Quarter
1752,3087,12624798,12640798,1,69,875.0,1.0,Quarter
1752,836,3349150,3365150,1,74,232.0,0.1,Triplet Thirty Second
1752,3256,13264798,13280798,1,59,918.2,0.2,Triplet Sixteenth
1752,2699,11166110,11182110,1,77,770.0,1.0,Quarter
1752,2434,10211230,10227230,1,61,702.0,2.0,Half
1752,1506,6126238,6142238,1,64,420.5,0.5,Eighth
1752,2936,12061854,12077854,1,69,834.5,0.5,Eighth
1752,1004,4028062,4044062,1,71,279.0,0.5,Eighth
1752,2564,10739358,10755358,1,45,740.0,1.0,Quarter
1752,3539,14454174,14470174,1,81,997.0,0.5,Eighth
1752,560,2314142,2330142,1,47,156.0,2.0,Half
1752,2017,8451486,8467486,1,50,577.0,1.0,Quarter
1752,3092,12640926,12656926,1,83,876.5,0.5,Eighth
1752,3,127390,143390,1,60,2.0,1.0,Quarter
1752,2647,11007902,11023902,1,77,759.0,0.5,Eighth
1752,1596,6543006,6559006,1,62,449.0,1.0,Quarter
1752,182,919454,935454,1,76,60.0,0.5,Eighth
1752,1667,6857630,6873630,1,64,472.0,1.0,Quarter
1752,3159,12936862,12952862,1,76,897.0,0.5,Eighth
1752,195,980126,996126,1,57,64.0,1.0,Quarter
1752,2561,10739358,10755358,1,81,740.0,1.0,Quarter
1752,1450,5867678,5883678,1,74,403.0,0.5,Eighth
1752,1661,6827422,6843422,1,86,470.0,0.5,Eighth
1752,1589,6505630,6521630,1,76,446.5,0.5,Eighth
1752,2208,9289886,9305886,1,52,637.0,0.1,Triplet Thirty Second
1752,2909,11976350,11992350,1,48,828.0,0.1,Triplet Thirty Second
1752,998,4002974,4018974,1,78,277.0,0.5,Eighth
1752,523,2183582,2199582,1,65,148.0,0.0333333333333,Triplet Sixty Fourth
1752,3297,13471902,13487902,1,68,930.0,0.2,Triplet Sixteenth
1752,3128,12808862,12824862,1,88,887.5,0.5,Eighth
1752,1063,4241566,4257566,1,52,294.0,0.2,Triplet Sixteenth
1752,1497,6081950,6097950,1,77,417.5,0.5,Eighth
1752,3445,14067870,14083870,1,50,971.0,0.5,Eighth
1752,2496,10450846,10466846,1,64,721.0,0.1,Triplet Thirty Second
1752,1221,4881054,4897054,1,83,332.791666667,0.2,Triplet Sixteenth
1752,2535,10600350,10616350,1,81,731.0,1.0,Quarter
1752,171,867998,883998,1,64,56.0,1.0,Quarter
1752,1625,6668446,6684446,1,72,458.5,0.5,Eighth
1752,266,1270430,1286430,1,52,85.0,1.0,Quarter
1752,1796,7443102,7459102,1,63,511.0,0.5,Eighth
1752,1731,7184286,7200286,1,73,492.0,0.5,Eighth
1752,1216,4879262,4895262,1,56,332.0,2.0,Half
1752,3670,14934430,14950430,1,50,1019.0,0.05,Triplet Sixty Fourth
1752,3045,12424094,12440094,1,47,861.0,0.5,Eighth
1752,587,2365342,2381342,1,83,161.0,0.5,Eighth
1752,1696,6996126,7012126,1,76,481.0,0.5,Eighth
1752,3772,15214750,15230750,1,98,1030.25,0.25,Sixteenth
1752,3526,14398622,14414622,1,52,994.0,0.1,Triplet Thirty Second
1752,1014,4079773,4095773,1,68,282.0,2.0,Half
1752,2471,10348702,10364702,1,88,713.5,0.5,Eighth
1752,3774,15227038,15243038,1,96,1030.75,0.25,Sixteenth
1752,250,1210782,1226782,1,62,80.0,2.0,Half
1752,228,1115294,1131294,1,71,73.5,0.5,Eighth
1752,1319,5247646,5263646,1,71,359.5,0.5,Eighth
1752,2060,8670878,8686878,1,42,592.0,1.0,Quarter
1752,3242,13207710,13223710,1,44,915.0,0.5,Eighth
1752,3501,14327197,14343197,1,88,988.0,2.0,Half
1752,1312,5228190,5244190,1,35,358.0,0.5,Eighth
1752,1808,7517342,7533342,1,71,515.0,1.0,Quarter
1752,1946,8118430,8134430,1,83,555.0,0.5,Eighth
1752,930,3703198,3719198,1,81,256.5,0.5,Eighth
1752,1982,8291742,8307742,1,66,566.5,0.5,Eighth
1752,1398,5578142,5594142,1,52,382.0,0.1,Triplet Thirty Second
1752,234,1139870,1155870,1,69,75.5,0.5,Eighth
1752,3869,15533982,15549982,1,60,1045.5,0.25,Sixteenth
1752,100,553886,569886,1,72,33.0,0.5,Eighth
1752,679,2690974,2706974,1,64,183.5,0.5,Eighth
1752,3673,14936990,14952990,1,84,1019.0,0.25,Sixteenth
1752,1973,8234654,8250654,1,63,563.0,0.5,Eighth
1752,2292,9597086,9613086,1,52,660.5,0.5,Eighth
1752,103,567966,583966,1,60,34.0,1.0,Quarter
1752,3278,13381790,13397790,1,61,925.0,0.5,Eighth
1752,3062,12519326,12535326,1,86,867.0,0.5,Eighth
1752,1630,6694302,6710302,1,47,460.0,1.0,Quarter
1752,343,1586334,1602334,1,63,107.0,0.1,Triplet Thirty Second
1752,3795,15294622,15310622,1,88,1034.0,0.25,Sixteenth
1752,3396,13916062,13932062,1,52,958.0,2.5,Dotted Half
1752,1427,5746590,5762590,1,76,394.0,0.5,Eighth
1752,2826,11616158,11632158,1,61,802.0,0.5,Eighth
1752,117,628126,644126,1,69,38.5,0.5,Eighth
1752,1922,8025502,8041502,1,76,548.0,1.0,Quarter
1760,3655,14306974,14322974,1,81,2139.0,1.0,Eighth
1760,5879,22414494,22430494,1,51,3377.01666667,1.0,Eighth
1760,4024,15828382,15844382,1,75,2389.0,1.0,Eighth
1760,6712,26019230,26035230,1,75,3917.0,1.0,Eighth
1760,1543,5659294,5675294,1,69,845.016666667,0.75,Dotted Sixteenth
1760,2116,7236254,7252254,1,87,1080.01666667,2.0,Quarter
1760,5438,21217950,21233950,1,59,3197.01666667,0.75,Dotted Sixteenth
1760,3504,13402014,13418014,1,43,2001.0,2.5,Tied Quarter-Sixteenth
1760,131,615070,631070,1,84,84.0,1.0,Eighth
1760,2914,10612382,10628382,1,66,1587.0,1.0,Eighth
1760,3729,14609054,14625054,1,63,2190.0,3.0,Dotted Quarter
1760,2718,9588382,9604382,1,33,1435.0,1.0,Eighth
1760,5794,22199966,22215966,1,67,3344.01666667,0.75,Dotted Sixteenth
1760,6196,23206558,23222558,1,47,3495.01666667,1.0,Eighth
1760,2712,9553822,9569822,1,33,1429.0,1.0,Eighth
1760,3153,11597470,11613470,1,78,1733.0,1.0,Eighth
1760,4986,19697054,19713054,1,34,2967.0,2.0,Quarter
1760,2971,10819230,10835230,1,85,1619.0,0.833333333333,Dotted Sixteenth
1760,4855,19409054,19425054,1,63,2929.0,0.75,Dotted Sixteenth
1760,2416,8048542,8064542,1,44,1202.0,1.0,Eighth
1760,5662,21834398,21850398,1,67,3288.01666667,2.0,Quarter
1760,979,3788702,3804702,1,49,577.0,0.75,Dotted Sixteenth
1760,3240,11916446,11932446,1,47,1782.0,1.0,Eighth
1760,1798,6385310,6401310,1,67,953.016666667,0.75,Dotted Sixteenth
1760,2905,10584222,10600222,1,59,1582.0,1.0,Eighth
1760,4992,19716766,19732766,1,82,2970.0,1.5,Dotted Eighth
1760,5401,21077918,21093918,1,58,3177.01666667,1.5,Dotted Eighth
1760,4105,16160670,16176670,1,63,2442.0,3.0,Dotted Quarter
1760,287,1221534,1237534,1,56,179.0,1.0,Eighth
1760,2086,7176094,7192094,1,90,1071.01666667,2.0,Quarter
1760,6812,26599838,26615838,1,62,3992.0,1.0,Eighth
1760,3615,14034077,14050077,1,49,2097.0,2.75,Dotted Quarter
1760,5951,22600094,22616094,1,79,3404.01666667,0.75,Dotted Sixteenth
1760,2281,7590046,7606046,1,70,1131.01666667,1.0,Eighth
1760,786,3053981,3069981,1,77,467.0,1.0,Eighth
1760,5695,21922206,21938206,1,67,3302.01666667,0.75,Dotted Sixteenth
1760,5814,22248350,22264350,1,51,3351.01666667,1.0,Eighth
1760,5745,22060958,22076958,1,64,3323.01666667,1.0,Eighth
1760,3703,14504350,14520350,1,75,2173.0,1.0,Eighth
1760,7330,28582558,28598558,1,50,4301.0,1.0,Eighth
1760,5915,22530974,22546974,1,87,3393.01666667,2.0,Quarter
1760,1356,5096606,5112606,1,51,764.016666667,0.75,Dotted Sixteenth
1760,2724,9630110,9646110,1,33,1441.0,1.0,Eighth
1760,4991,19716766,19732766,1,89,2970.0,1.5,Dotted Eighth
1760,1108,4210078,4226078,1,54,632.0,0.75,Dotted Sixteenth
1760,168,764062,780062,1,56,107.0,1.0,Eighth
1760,3672,14379422,14395422,1,76,2152.0,1.0,Eighth
1760,644,2541982,2557982,1,68,387.0,1.0,Eighth
1760,5582,21614238,21630238,1,76,3255.01666667,1.5,Dotted Eighth
1760,5588,21634974,21650974,1,66,3258.01666667,2.0,Quarter
1760,6233,23333790,23349790,1,39,3516.0,1.0,Eighth
1760,4132,16270494,16286494,1,83,2461.0,1.0,Eighth
